구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,33,3,아르하 월드맵,주인공,Player,Player,,"말이 끝나기가 무섭게 제피로스는 모습을 감췄다. 정말 한순간이었다.\n조심하라고 말을 꺼내지도 못했는데, 딱히 조심할 필요도 없어보이는군.","Zephyros disappeared as soon as he finished speaking. It was just one moment.\nI didn't even come up with a word to be careful, but it doesn't look like he has to be careful.",話一說完，澤費羅斯便消失了，真的是一瞬間發生的事。\n我甚至來不及提醒他小心，現在看來也沒什麼需要小心的了。,,,,
,33,4,아르하 월드맵,렉스톤,Rexton,雷克斯頓,,저 몬스터들을 통솔하는 녀석이 있을게 분명해.\nG스컬같은 말단만 아니라면 좋겠는데.,There must be someone in charge of those monsters.\nI don't want an underclass like G-skull.,那裡肯定有一個統率那些怪物的傢伙。\n希望不是像G骷髏那種下級的存在。,,,,
,33,5,아르하 월드맵,솔라,Solar,太陽龍,,이블 던이겠지. 이번엔 결단코 놓치지 않는다.,Evil Dawn. I'll never miss it this time.,一定是邪惡黎明。這次我絕對不會放過他。,,,,
,33,6,아르하 월드맵,주인공,Player,Player,,하지만 그 녀석도 꽤나 강하지 않나요?\n저런 몬스터 대군과 함께 싸운다면 위험할지도 모릅니다.,"But isn't he pretty strong, too?\nIt could be dangerous to fight with such a large group of monsters.",不過那傢伙也相當強大吧？\n如果和這麼多怪物一起對抗，或許會很危險。,,,,
,33,7,아르하 월드맵,솔라,Solar,太陽龍,,그녀석의 제일 무서운 점은 교활한 계략이다.\n헬카이저의 참모 노릇을 할 정도로 교묘하지.,The most frightening thing about him is his cunning schemes.\nHe is so clever that he can serve as a Hell kaiser's advisor.,他最可怕的地方在於那狡猾的計謀。\n能擔任地獄凱撒的參謀，足見他多麼狡詐。,,,,
,33,8,아르하 월드맵,주인공,Player,Player,,"아, 그렇다면 전투력은 그다지 강하지 않다는......","Ah, it means he is not too strong....",啊，如果是這樣，那麼他的戰鬥力應該不會太強吧……,,,,
,33,9,아르하 월드맵,솔라,Solar,太陽龍,,"제일 무서운 점이 계략이고, 그 다음으로 강한 것이 완력이다.\n힘도 강한 놈이 머리도 좋지.","The most terrifying point is the trick, and the next is the power.\nHe's strong and smart.",最可怕的地方是他的計謀，其次是他的力量。\n不僅力量強大，頭腦也很聰明。,,,,
,33,10,아르하 월드맵,드래곤 슬레이어,Dragon Slayer,屠龍者,,짜증나게 빙빙 애둘러 얘기하지 마라.\n그래서 뭐 어쩌자는거냐? 도망치자고?,Don't talk in a whirl.\nSo what are we doing? Run?,別再繞圈子說話了。\n那麼，你到底想怎麼做？是要我們逃跑嗎？,,,,
,33,11,아르하 월드맵,솔라,Solar,太陽龍,,놈이 다시 나타나면 내가 맡겠다.\n너희들은 내가 맡는 사이 몬스터를 먼저 퇴치해.,I'll take him if he shows up again.\nYou guys get rid of monsters first while I'm fighting.,如果那傢伙再出現，我來處理。\n你們先去消滅怪物，我來擋住他。,,,,
,33,12,아르하 월드맵,주인공,Player,Player,,그순간 탑 안에서 큰 소리가 울려퍼졌다.,At that moment. Loud voice came from the tower.,那瞬間塔內發出了很大的聲音。,,,,
,33,13,아르하 월드맵,제피로스,Zephyros,澤費羅斯,,젠장! 레버넌트다! 서둘러 솔라!,"Shit! Revenant! Hurry up, Solar!","""該死！是復生者！快點，太陽龍！""",,,,
,33,14,아르하 월드맵,주인공,Player,Player,,레버넌트? 이건 또 누군가 싶어 솔라를 쳐다봤다.,Revenant? I looked at Solar in wonder.,復生者是誰啊?  我瞪大眼睛，看向太陽龍。,,,,
,33,15,아르하 월드맵,솔라,Solar,太陽龍,,미친 전투광이다. 이블 던과 완벽히 반대되는 녀석이지.\n전쟁을 하기 위해 헬카이저에게 복종하는 미치광이다.,Crazy combat-maniac. He's the complete opposite of the Evil Dawn.\nHe is a lunatic who obeys Hell kaiser to fight a war.,他是個瘋狂的戰鬥狂。他跟邪惡黎明完全相反。\n他是個為了戰爭而服從地獄凱撒的瘋子。,,,,
,33,16,아르하 월드맵,렉스톤,Rexton,雷克斯頓,,그리고 후각이 뛰어나지. 제피로스가 아무리 빨리 움직여도 냄새는 못숨겨.\n저녀석은 일단 내가 맡으마. 너희들은 몬스터를 퇴치해!,"And it has a great sense of smell.\nNo matter how fast Zephyros moves, he can't hide the smell.\nI'll take care of that guy first. You guys fight monsters!",而且他的嗅覺很敏銳。就算澤費羅斯再怎麼快速移動，也無法掩蓋氣味。\n那傢伙由我來處理，你們去消滅怪物！,,,,
,,17,,퀘스트,퀘스트,퀘스트,38,몬스터를 퇴치하자 (0/10)\n(물의 봉인지에 퀘스트 표시),Defeat the monsters (0/10),"消滅怪物 (0/10)\n(水之封印處顯示任務)
",,,,
,34,18,물의 봉인지,레버넌트,Revenant,復生者,,렉스톤! 니 친구는 다 죽었다! 너도 죽을거다!,Rexton! All your friends are dead! You'll die too!,雷克斯頓！你朋友都死了！你也即將死去的！,,,,
,34,19,물의 봉인지,렉스톤,Rexton,雷克斯頓,,아직 살아있다 이 멍청아!,I am still alive. You idiot!,我還活著呢你這笨蛋!,,,,
,34,20,물의 봉인지,레버넌트,Revenant,復生者,,그럼 내가 또 죽인다! 내가 다 죽일거다!,Then I'll kill you again! I'll kill you all!,那我來繼續殺! 我來全部殺光光!,,,,
,34,21,물의 봉인지,주인공,Player,Player,,"제정신이 아닌 드래곤이었다. 본인이 입은 상처도 적지 않은데,\n그저 렉스톤을 공격하기 위해 미친듯이 달려들고 있었다.",It was a crazy dragon. He has suffered quite a few injuries.\nBut just racing frantically to attack Rexton.,"牠是隻失去理智的龍。儘管自己身上也有不少傷口，\n牠仍瘋狂地衝向雷克斯頓，只為了攻擊他。
",,,,
,34,22,물의 봉인지,렉스톤,Rexton,雷克斯頓,,가까이 오지 마! 휘말린다!,Keep at a distance! You get caught up in it!,"不要靠近！會被牽連的！
",,,,
,34,23,물의 봉인지,포폰,Popon,波彭,,하지만 힘을 합쳐서......,But we can help each other...,但是如果合力......,,,,
,34,24,물의 봉인지,렉스톤,Rexton,雷克斯頓,,괜찮으니까 다른 적이 더 없는지 확실히 살펴!,"It's okay, so make sure you don't have any more!",沒事的，快確定一下是不是沒有其他敵人！,,,,
,34,25,물의 봉인지,주인공,Player,Player,,"맞아, 이블 던이 올지도 몰라!","Yes, Evil Dawn may come!",對啊，邪惡黎明說不定會來！,,,,
,34,26,물의 봉인지,솔라,Solar,太陽龍,,나타나기만 하면 내가 가만두지 않을테다.,"Whenever he show up, I won't let him go.",只要他一現身，我絕對不會放過他。,,,,
,34,27,물의 봉인지,제피로스,Zephyros,澤費羅斯,,나 역시 마찬가지.,Neither do I.,我也是一樣。,,,,
,34,28,물의 봉인지,주인공,Player,Player,,두 수호룡은 전의를 불태우고 있었다.\n방금 전까지 몬스터와 싸우면서 생긴 피로는 전혀 보이지 않았다.,"Both dragons were burning their fighting sprit.\nThey fought with monsters just now, but they don't look tired.",兩隻守護龍正燃起戰意。\n剛才與怪物交戰時的疲憊完全看不出來。,,,,
,34,29,물의 봉인지,포폰,Popon,波彭,,"으아아, 몬스터가 다시 몰려오고 있어!","Ahhhh, monsters are coming back!",啊啊，怪物又聚集過來了！,,,,
,34,30,물의 봉인지,주인공,Player,Player,,확실히 적들도 여기서 끝장을 보려나보네.,Apparently the enemy is going to end here.,"看來敵人也打算在這裡一決勝負了。
",,,,
,34,31,물의 봉인지,드래곤 슬레이어,Dragon Slayer,屠龍者,,이러다 고대신룡보다 네놈이 먼저 죽겠군.,You're going to die before God dragon.,這樣下去，你可能比古代神龍還先死。,,,,
,34,32,물의 봉인지,주인공,Player,Player,,시끄러워. 절대 그럴 일은 없다.,Shut up. It never happens.,閉嘴。絕對不會發生那種事。,,,,
,,,,퀘스트,퀘스트,퀘스트,39,몬스터를 퇴치하자 (0/20)\n(물의 봉인지에 퀘스트 표시),Defeat the monsters (0/20),"消滅怪物 (0/20)\n(水之封印處顯示任務)
",,,,
,35,1,물의 봉인지,헬카이저,Hell Kaiser,地獄凱撒,,"이만하면 됐다 레버넌트.\n이블 던, 시간을 아주 잘 끌어줬구나.","That's enough, Revenant.\nEvil Dawn, you did well.",這樣就夠了，復生者。\n邪惡黎明，多虧你拖延了不少時間。,,,,
,35,2,물의 봉인지,주인공,Player,Player,,갑자기 소름돋게 오싹한 목소리가 들려왔다.\n곧이어 탑의 안쪽에서 이블 던이 모습을 드러냈다.,"Suddenly, I heard a creepy scream.\nSoon after, Evil Dawn appeared from the inside of the tower.",突然傳來令人毛骨悚然的聲音。\n隨後，邪惡黎明從塔內露面了。,,,,
,35,3,물의 봉인지,이블 던,Evil Dawn,邪惡黎明,,어서 오시죠 헬카이저님.,"Welcome back, Hell kaiser.",歡迎來到，地獄凱撒大人。,,,,
,35,4,물의 봉인지,솔라,Solar,太陽龍,,이블 던! 거기 숨어 있었나!,Evil Dawn! You were hiding there!,邪惡黎明！原來你躲在那裡！,,,,
,35,5,물의 봉인지,이블 던,Evil Dawn,邪惡黎明,,굳이 이 지저분한 싸움판에 끼어들 이유는 없겠지.\n레버넌트! 헬카이저님이 그만 하라고 말씀하셨다.,There is no reason to get involved in this messy battle.\nRevenant! Hell kaiser told you to quit.,沒必要插進這場骯髒的戰鬥吧。\n復生者！地獄凱撒大人說要停止了。,,,,
,35,6,물의 봉인지,주인공,Player,Player,,이블 던의 말에 레버넌트는 못마땅한 표정으로 공격을 멈췄다.\n그리고 갑자기 등장한 헬카이저의 옆에 자리를 잡았다.,"At the words of Evil Dawn, Revenant stopped the attack with a look of disapproval.\nAnd then he sat next to Hell kaiser.",聽到邪惡黎明的話後，復生者帶著不滿的表情停下了攻擊。\n隨後，他站到了突然出現的地獄凱撒旁邊。,,,,
,35,7,물의 봉인지,헬카이저,Hell Kaiser,地獄凱撒,,반푼이 수호룡에 빈사의 고대신룡까지 다 모아놨군. 잘했다 이블 던.,"It's a collection of stupid guardians and dying God dragon. Good job, Evil Dawn.",把廢物守護龍和濒死的古代神龍都聚集起來了。做得好，邪惡黎明。,,,,
,35,8,물의 봉인지,이블 던,Evil Dawn,邪惡黎明,,멍청한 놈들 뿐이라 애 쓸 것도 없었습니다.,It wasn't a big deal because they were just stupid.,都是一群蠢貨，根本不用費心。,,,,
,35,9,물의 봉인지,레버넌트,Revenant,復生者,,죽입시다! 다 죽여버립시다! 제가 죽이겠습니다!,Let's kill them! Let's kill them all! I'll kill them!,殺吧! 都殺掉吧! 我來處理!,,,,
,35,10,물의 봉인지,헬카이저,Hell Kaiser,地獄凱撒,,게다가 저 녀석들은... 유타칸에서 왔다는 그놈들인가.\n다크베인이 실수를 했군.,And those are the ones from Yutakan.\nDark Vein has made a mistake.,而且那幾個家伙... 是從尤塔勘來的那群人嗎。\n看來達克貝恩失誤了。,,,,
,35,11,물의 봉인지,주인공,Player,Player,,헬카이저! 다른 수호룡의 행방을 밝혀라!,Hell kaiser! Where is the other guardians!,"赫爾凱澤！查明其他守護龍的下落！
",,,,
,35,12,물의 봉인지,헬카이저,Hell Kaiser,地獄凱撒,,시끄럽다 미천한 녀석. 내 허락 없이 입을 놀리지 마라.\n난 처음 본 녀석이 덤비는 걸 용서할만큼 아량이 깊지 않다.,Be loud and humble ; don't talk without my permission.\nI am not generous enough to forgive someone challenging me.,吵什麼吵，你這低賤的家伙。別在我沒允許的情況下多嘴。\n我可沒有寬容到會去原諒一個初次見面就敢挑釁的家伙。,,,,
,35,13,물의 봉인지,주인공,Player,Player,,무시무시한 눈길이었다. 그 알 수 없는 압박에 난 그만 말을 잇지 못했다.,It was a dreadful look. The pressure of that unknown left me speechless.,那可怕的眼光。那種無法言喻的壓迫感讓我瞬間無言以對。,,,,
,35,14,물의 봉인지,드래곤 슬레이어,Dragon Slayer,屠龍者,,"이제 좀 싸워볼만한 놈이 나왔군.\n같잖은 몬스터에, 멍청한 드래곤에 신물이 날 지경이었다.",Now there's someone to fight with.\nI was sick of stupid dragons.,終於出現了可以一戰的對手。\n對那些無聊的怪物和愚蠢的龍，我已經快要厭倦了。,,,,
,35,15,물의 봉인지,헬카이저,Hell Kaiser,地獄凱撒,,네녀석이 드래곤 슬레이어로군. 아스타로트의 유일한 공적.,You must be Dragon slayer. Astarot's only accomplishment.,原來你是屠龍者。是阿斯塔特唯一的功勳。,,,,
,35,16,물의 봉인지,드래곤 슬레이어,Dragon Slayer,屠龍者,,실수겠지. 네녀석들의 치명적인 실수.\n고대신룡은 내가 죽인다. 내 복수를 방해하지 마라 버러지들아.,"It would be a mistake. Fatal mistake of yours.\nI will kill God dragon myself. Don't disturb my vengeance, boys.",是失誤吧。你們做的天大的失誤。\n古代神龍是我殺的。你們可別妨礙我復仇。,,,,
,,,,퀘스트,퀘스트,퀘스트,40,헬카이저를 무찌르자\n(물의 봉인지에 퀘스트 표시)\n(이벤트 전투 패배.) hp1이하로 안떨어지면서 공격력 MAX,Defeat Hell kaiser.,擊敗地獄凱撒\n(水之封印處顯示任務)\n(事件戰鬥失敗。) HP不低於1，並且攻擊力達到MAX,,,,
