구분,시나리오 넘버,대사 넘버,배경,캐릭터 한글,캐릭터 영문,캐릭터 번자,표정,대사 한글,대사 영문,대사 번자,연출 종류,사운드,INDEX,CODE
,75,12,아르하 월드,솔라,Solar,太陽龍,,"빛의 상징인 고대신룡을 직접 봐놓고도, 카데스를 위해 일할 것만 생각하셨다는 거냐?","Do you mean she only think of working for Kades although she saw God dragon, the symbol of light?",即使親眼見過光明的象徵——古代神龍，您還是只想到為了卡德斯而工作嗎？,,,,
,75,13,아르하 월드,주인공,Player,Player,,다크나이트의 움직임이 멈췄다.,The movement of Dark knight has stopped.,黑暗騎士的動作停了下來。,,,,
,75,14,아르하 월드,솔라,Solar,太陽龍,,"그분은 아직 카데스의 손길이 닿지 않은 평화로운 유타칸과, 이 막강한 테이머들을 봐놓고도 침략밖에 생각하지 않으신거냐?","Did she only think of invasion, despite seeing these powerful tamers and the peaceful Utahkhan?",那位即使親眼見到尚未受到卡德斯觸及的和平尤塔勘，以及這些強大的馴獸師，還是只想到入侵嗎？,,,,
,75,15,아르하 월드,다크나이트,Dark Knight,黑騎士,,......,...,......,,,,
,75,16,아르하 월드,솔라,Solar,太陽龍,,"너희들은 대체 뭘 한거냐? 우리가 봉인되고, 시렐라님이 그렇게 망가질때까지 어디서 뭘 한거냐 대체?",What the hell did you guys do? What did you do it until we were sealed and Sirella was so corrupted?,你們到底做了什麼？我們被封印，西瑞拉小姐那樣被摧毀的時候，你們到底在哪裡做了什麼？,,,,
,75,17,아르하 월드,주인공,Player,Player,,뒤에 있던 포폰이 결국 눈물을 흘렸다. 제피로스도 우울한 눈빛으로 다크나이트를 바라보고 있었다.,Popon in the back finally wept. Zephyros was also looking at Dark knight with gloomy eyes.,在後面的波風最終流下了眼淚。澤費羅斯也以憂鬱的眼神注視著黑騎士。,,,,
,75,18,아르하 월드,솔라,Solar,太陽龍,,"유타칸은 드래곤과 교감하는 인간인 '테이머'가 있다. 이들은 힘을 합쳐서 다크베인도, 헬카이저도 쓰러뜨렸지. 우리로선 할 수 없었던 일이다.","Utahkhan has tamer, a human being who communicates with the dragon. They knocked down Dark vein and Hell kaiser, together. It was something we couldn't do.",尤塔勘有與龍類心靈相通的人類，馴獸師。他們合力擊敗了黑暗貝恩和地獄凱撒。對我們來說，這是無法做到的事。,,,,
,75,19,아르하 월드,다크나이트,Dark Knight,黑騎士,,......,...,......,,,,
,75,20,아르하 월드,솔라,Solar,太陽龍,,시렐라님은 이미 그런 이들을 알아보지 못할 정도로 눈이 흐려지신 거냐? 그리고 그동안 너희들은 대체 옆에서 뭘 한거냐?,"Has goddess been so blinded that she hasn't noticed them yet? And in the meantime, what have you guys been doing next to her?",西瑞拉是不是已經眼神模糊到無法認出這些人了？而在這期間，你們到底在旁邊做了什麼？,,,,
,75,21,아르하 월드,주인공,Player,Player,,솔라는 크게 호통쳤다.,Solar shouted.,太陽龍大聲斥責道。,,,,
,75,22,아르하 월드,솔라,Solar,太陽龍,,아르하가 망해도 여신을 수호해야 하는게 우리의 의무다! 너희는 그것조차 저버리고......!,It is our duty to protect the goddess even if Archa falls! You abandoned it ......!,即使阿爾哈毀滅了，守護女神依然是我們的責任！你們竟然連這點都放棄了……！,,,,
,75,23,아르하 월드,주인공,Player,Player,,"그 순간, 하늘에서 검은 그림자가 우릴 덮쳤다!","At that moment, a black shadow came upon us from the sky!",就在那一刻，天空中的黑色陰影將我們覆蓋了！,,,,
,,,,퀘스트,퀘스트,퀘스트,,전투 준비!(어둠의 봉인지에 퀘스트 표시),Get ready to battle!,戰鬥準備！(黑暗封印處顯示任務標誌),,,,
